Timestamp,Username,VideoID,Comment,Date
2024-02-29T09:07:55Z,@arte,_kcnrG6Yxfo,Comment imaginez-vous notre futur avec l'IA ? 🌍,2024-02-29T09:07:55Z
2024-06-01T19:51:14Z,@tinykidx,_kcnrG6Yxfo,"Donc, en soit, très bon documentaire comme toujours de la part d'Arte, qui nous montre que ceux à la tête de ces entreprises et ces mécanismes (qui influencent gravement et considérablement la société de nos jours) ne font toujours aucune part de lucidité et d'empathie. Tout pour le capital et l'entreprise au dépourvu des véritables enjeux sociaux qui sont tout sauf l'IA. Je trouve ça bien ironique de vouloir remplacer tout salarié par cette soit-disant dite ""innovation"", en espérant par la suite la réinvestir dans une société ou l'emploi sera complètement en faillite et en crise économique. Dans dix ans, à ce taux de progression là, qui sera encore capable de s'acheter un produit numérique si la majorité des emplois (accessibles, à commencer par celui d'être secrétaire) seront tenus par des IA ? Qui pourra encore être le produit tant aimé des grandes sociétés si le monde du travail, en unique capacité de financer notre vie, devient de plus en plus élitiste ? Ce qui est en train de se produire est terrible, est c'est encore plus terrible lorsqu'on entend leur discours qui au final ne prend que très peu de recul. Où est l'avis des vrais usagers, de vraies personnes exposées à ces produits, pourquoi ne faudrait-t-il considérer uniquement le point de vue et les avertissement des CEO et non pas ceux des citoyens ?",2024-06-01T19:51:14Z
2024-06-01T06:50:52Z,@gregg2a,_kcnrG6Yxfo,Ah les gros menteurs ! Ils avaient fait croire que c’était à cause du covid que les cartes graphiques et les composants informatiques étaient en pénurie ! Il a eu bon dos ce sacre covid. Monde fake !,2024-06-01T06:50:52Z
2024-05-30T20:46:47Z,@CedNeld,_kcnrG6Yxfo,On est tous des IA,2024-05-30T20:46:47Z
2024-05-30T16:27:42Z,@canada-jules2114,_kcnrG6Yxfo,Heidelberg. L'assistant virtuel débarque dans cette bonne ville... Ils devraient essayer le site de La Poste ou Orange pour voir ce que c'est... Quelle innovation !!!,2024-05-30T16:27:42Z
2024-05-29T16:01:56Z,@BStrapper,_kcnrG6Yxfo,"Andrulis a trop le melon et en plus il sonne comme un vendeur d'encyclopedies ....scientifiques au mieux!!!
Un bon ceo de ce type d entreprise doit etre un ingenieur de tres haut niveau pas de haut niveau...
Ma prediction: sa boite sera juste une parmi beaucoup et non pas a la tete de la pyramide des boites d'ia comme il l'imagine.",2024-05-29T16:02:17Z
2024-05-28T18:13:25Z,@ahmdanbello2217,_kcnrG6Yxfo,"Franchement, la vison de l'entrepreneur Chinois qui se fie plus à l'avis des autres qu'à lui-même est un peu simpliste. Comme tous les Hommes, il ne fait que suivre le mouvement sauf que lui se fout de l'Humain, comme certains Européens et la Majorité des USA. L'important c'est le Fric.",2024-05-28T18:13:25Z
2024-05-28T17:59:04Z,@ahmdanbello2217,_kcnrG6Yxfo,"L'intelligence artificielle,si elle réussit à prendre corps, sera uniforme et statutaire. Autrement dit, elle sera le reflet de nos dirigeants  ni plus ni moins. Elle ne se rebellera pas sauf si ses concepteurs Humains le veulent bien. Bref, l'Humain seul est Responsable quel que soit le Résultat.",2024-05-28T17:59:04Z
2024-05-28T17:04:33Z,@ahmdanbello2217,_kcnrG6Yxfo,"Remplacer les Humains par des Robots, pourquoi pas. Encore faudrait-il faire vivre ou laisser vivre l'Humanité sans discrimination de race ou de fortune ou de pouvoir.
Bref, si l'IA permet à Tous, je dis bien Tous, de vivre Dignement : OK ! Mais s'il s'agit d'augmenter le Pouvoir de certains sur le Peuple, c'est NON !
Oubliez Terminator, Matrix et autres fantaisies, l'Humain Economique est le Problème et c'est lui qu'on doit Résoudre.",2024-05-28T17:04:33Z
2024-05-28T12:16:05Z,@Cyrille1976,_kcnrG6Yxfo,L avenir sera  i.monde!!😑,2024-05-28T12:16:05Z
