Timestamp,Username,VideoID,Comment,Date
2024-05-31T23:17:17Z,@Eduardo-st2si,Lo1Gt6jf2aY,Le preguntaban a GPT 3.5 xD,2024-05-31T23:17:17Z
2024-05-31T14:43:58Z,@miguelmena7634,Lo1Gt6jf2aY,"La típica hipocresía de los que te venden todo tipo de tecnología, cuando el cambio climático es provocado por ellos mismo, los dueños del mundo son los engañadores más expertos.",2024-05-31T14:43:58Z
2024-05-31T08:17:12Z,@atalantado,Lo1Gt6jf2aY,Ese es el mayor desafío de la IA. Nuestro cerebro consume unas 330 calorías diarias. Este nos brinda una extraordinaria cantidad de  posibilidades (buenas y malas). ¿Será capaz la ciencia de igualar nuestro cerebro en todos sus aspectos? Un extraordinario desafío!!!,2024-05-31T08:17:12Z
2024-05-30T22:18:07Z,@arturovidaurrazaga8853,Lo1Gt6jf2aY,"Ya dijo la IA....... 
El 90% Extermino de la Humanidad.... Ya está en marcha....",2024-05-30T22:18:07Z
2024-05-30T19:44:58Z,@experimental-zpunk,Lo1Gt6jf2aY,Espero que no se entere que puede usarnos como pilas,2024-05-30T19:44:58Z
2024-05-30T13:16:40Z,@diegovalencia6934,Lo1Gt6jf2aY,"La inteligencia artificial ¿amiga o enemiga? Es vergonzoso como al final de cuentas la elite nos recalca (a la  humanidad) como causantes del cambio climático. Claro no niego que exista dicho fenómeno, Pero decir que es culpa del hombre (exclusivamente) y beneficiar a unos (a la industria refresquera, por ejemplo) y perjudicar a gran parte de la población (con impuestos y la escasez de los recursos). Ello me deja mucho de que pensar",2024-05-30T13:24:43Z
2024-05-30T12:38:10Z,@marcovargas6499,Lo1Gt6jf2aY,XQ NO CONSTRUYEN SUS CENTROS DE DATOS EN LA ANTÁRTIDA,2024-05-30T12:38:10Z
2024-05-30T02:27:45Z,@torrusoGHF,Lo1Gt6jf2aY,"La camtidad de energia se duplicara en 2026 con respecto a 2022 pero en apenas 2 años osea el 2024 el rendimiento de la IA se a multiplicado por 100, y para el proximo año estaremos teniendo IA nivel gpt-3.5 capas de correr en un celular por lo que el gasto energetico se ira distribuyendo en gastos que ya se hacen.",2024-05-30T02:27:45Z
2024-05-30T01:04:58Z,@AndyNota1997,Lo1Gt6jf2aY,FAKE NEW,2024-05-30T01:04:58Z
2024-05-29T16:06:59Z,@juaneitor5000,Lo1Gt6jf2aY,"No pues quedemonos en la cueva, vivamos como indígenas, la misma IA y avance tecnológico dará las soluciones a la crisis climática.",2024-05-29T16:06:59Z
2024-05-29T15:31:31Z,@moiseseliasjimenezacosta2025,Lo1Gt6jf2aY,Y esa agua queda contaminada o por que razón no se reutiliza?,2024-05-29T15:31:31Z
2024-05-29T15:18:20Z,@Sebastian-M4,Lo1Gt6jf2aY,"El problema no es el consumo de electricidad si no como se genera y para la IA es vital que se le brinde va a cambiar la vida de todos para mejor, no como el Bitcoin que no genera nada y hasta hoy ni se ha masificado como medio de pago mas de 15 años despues.",2024-05-29T15:18:20Z
2024-05-29T15:10:36Z,@marcovinicio3393,Lo1Gt6jf2aY,"🔴🔴HOLA ● MARCO VINICIO 🔴🔴😭😭😭😭😭😭😭🔵NÓ HAY NINGÚN INVENTO DEL HUMANO BUENO 😭😭😭😭😭😭😭😭🔴TÓDO CONTAMINA Y DAÑA AL PLANETA TIERRA 😭😭😭😭😭😭😭AVIONES, TRENES, COCHES, TELÉFONOS, MEDICAMENTOS CON REPERCUSIONES 😭😭😭😭😭😭🔵TÓDO ES DAÑINO. .....SEGÚN ELLOS LLAMAN PROGRESO. ......POR ESOS INVENTOS EL PLANETA Y LO QUE HAY EN ELLA ESTAMOS CÓMO ESTAMOS  😭😭😭😭😭😭😭🔴UNA TIERRA ENFERMA Y GENTE ENFERMA 😭😭😭😭😭😭🔵🔴PRONTO YAHSHUA TOMARÁ EL CONTROL DEL PLANETA TIERRA Y ACABARÁ CON TÓDOS ÉSTOS MANDATARIOS HOMICIDAS, CODICIOSOS, ENVIDIOSOS Y VANAGLORIOSOS ❤ DANIEL CAPÍTULO 2 Y VERSÍCULO 44, COMPARAR CON LUCAS CAPÍTULO 1 Y VERSÍCULO 32 / 33 ❤ CHAO. .",2024-05-29T15:10:36Z
2024-05-29T11:45:36Z,@alvaropelaez3755,Lo1Gt6jf2aY,Zzzzz,2024-05-29T11:45:36Z
2024-05-28T23:38:23Z,@yiowatho1839,Lo1Gt6jf2aY,Porque no utilizan el agua de los oceanos?,2024-05-28T23:38:23Z
2024-05-28T20:08:14Z,@AMCTequila,Lo1Gt6jf2aY,"De que se preocupan para eso están los humanos, que no vieron matrix",2024-05-28T20:08:14Z
2024-05-28T19:34:12Z,@Chassly6,Lo1Gt6jf2aY,"todo se soluciona con energia nuclear, pero es mejor este discursito y pajitas de carton",2024-05-28T19:34:12Z
2024-05-28T19:25:02Z,@raulugarte8039,Lo1Gt6jf2aY,"Y donde estas haciendo este video, sin luz? sin internet? lo haces gratis?, dejen de demonizar a la IA, tal como los paranoicos conservadores del pasado lo señalan pero el progreso es adelante siempre",2024-05-28T19:25:02Z
2024-05-28T19:00:49Z,@danielrogelio9805,Lo1Gt6jf2aY,"este canal aleman dando catedras sobre el daño que genera la IA al clima, pero no dice nada sobre el retorno al uso de carbon por parte de alemania para generar energia",2024-05-28T19:00:49Z
2024-05-28T18:51:22Z,@valerytejedarivera6406,Lo1Gt6jf2aY,¿¿Por qué es clave Bolivia?? para los objetivos de Microsoft?,2024-05-28T18:51:22Z
