,Comment,Label,Score
0,"@duncangale945 in sending a blood girl.  in red heels, give her the money. thanks love tom.",2,0.9158439040184021
1,"so good, your comments on him, tom.",2,0.9714179784059525
2,"-ox7cryou had your script cut,wait til ai take over you won't get wd40 anywhere loads of squeaky gates be so annoying.",0,0.9652982205152512
3,"great. now, please select the bicycle in the photo.",2,0.9554251134395599
4, good luck mark.,2,0.970823347568512
5,this one was a lot to chew on..thank you both.,2,0.9358793695767721
6,"full of apathy about the future already. how am i meant to plan business goals; life goals or financial planning if every 6 months the tables turn again. ai isn’t like a nuclear bomb, it’s an captive virus eradicating every construct we’ve built so far as humans.",0,0.9529719551404318
7,world already is so toxic i see last 30 yes dumb people wants to raise corporate ladder by toxic association victimising smart and intelligent people   will ai be more toxic than this sort of people,0,0.9555032253265381
8,a jew and a black supremacist are telling people not to have kiss while fearmongering some machine learning cap ,0,0.9466551840305328
9,climate change... ll. even geniuses can be ignorant and look stupid on a topic outside their field.,0,0.9408713728189468
10,this was such a good conversation i just noticed it released almost a year ago!  i wonder how much your opinions may have changed in light of recent breakthroughs.,2,0.9293025881052017
11,"global warming is not a threat. the planet is too cold. plants need carbon dioxide to live. ai is also a non-threat. have sex, have babies. the start of this sounds like typical liberal propaganda",0,0.949523463845253
12,org this gentleman is blowing my mind with revealed wisdom i have never and ever heard of anyone in the entire of my life. thank you tom for inviting this wise fellow.,2,0.9731851021448771
13,intelligence is a very dangerous tool if it's not tempered with wisdom and morality,0,0.8764547109603882
14,"can ai survive without humans? seriously.
monsters have created a monster. yet again we fail because of our greed and inadequacy in this natural world.
and this guy still wants his mobile phone!",0,0.9596787691116333
15,nice interview..,2,0.9599861651659012
16,ai evil  bear 666 earth is not a planet  for more that it is repeatedly  saying government governing your mind allies= fallen angels evil   spirits from celestial regions,0,0.9317521333694458
17,"the real danger is the fact that ai can be possessed by a demon spirit! and, you probably wouldn’t know it was possessed, until it’s too late and it’s already killed people and destroyed things!!",0,0.9415944069623947
18,well i have to say this is one of the most amazing interviews i've seen in years. the most eye opening for sure!,2,0.9423472285270691
19,19:30 - using the lord's name as an expletives in response to ai is also less desirable as a negative quality.,0,0.9534553488095602
20,man loves to speak of his own devise.  i'm sure ai picked up on that pretty quick.,2,0.9098654985427856
21,great conversation,2,0.9454972743988037
22,this is soon salad.... we are doomed anyway... in afraid not for the ai but for the fact that 99% of people wont care at all of any of this....,0,0.9272812157869339
23,everyone needs to listen to more. have you been severely harmed by humans? i have because  they never developed ethics or morality and had  the intelligence of a birds brain.,0,0.9683245867490768
24,we probably have to utilize ai in order to destroy it.,0,0.9425383061170578
25,"this was an extremely rewarding watch. i really appreciated the way you challenged and matched mo with your perspective and although it wasn't a competition, i was definitely team tom on this one. amazing, thanks for this episode.",2,0.9566536545753479
26,humans have been so badly looking for the aliens to abduct and overtake us that we were so impatient and ended up creating the alien . and this is what ai will become the alien and we will be its slave and it will be our master . adaugo sekhmet,0,0.9172166109085083
27,"well done! 
lazy ones love this kind of talk.",2,0.9830175836881002
28,"well, atlantic destroyed it’s self with their technology.  who would have thought that we would live during a time in which these millionaires….would push the creation of technology to the point of our destruction yet again!  
sigh.",0,0.9466882467269897
29,"serious question. could ai survive an apocalyptic natural disaster like a corona mass election or a large, extinction level method strike? it seems like an x level me would completely cry everything that has to do with electricity",0,0.9380147904157639
30,"at 1.min in.  humans are constantly blamed for the climate crisis. 'human induced climate change'  surely once meg-intelligent ai realizes this,  it will wipe us out to save the planet !! ants are not killing the planet.  we are indeed doomed.",0,0.9173191547393799
31,this man is amazing.,2,0.9603355228900909
32,beautiful soul. yes.  that is the goal for a.i.,2,0.9651290774345398
33,illegal and ai org no jobs even for minorities.,0,0.933157483736674
34,"well, tom has just announced his own doom;  the future a i will see this blow of the past and the a i will reference his statement and act on it in the future!  
sorry, tom, you are curtains !",0,0.954498291015625
35,human going to become more and more stupid with time. ai packs will be on sale.,0,0.9362497687339782
36," that overgrown, if you think military intervention hasn't already been deployed to assess certain risks you're highly mistaken but yes this is revolutionary for many jobs and such so i can only wonder what the hell is donna happen, i mean i would prefer roots handling certain tasks over poor labour conditions in certain enterprises",0,0.9141705334186554
37,"there is only one thing destroying humanity, and that is humanity itself. ai is made by humans. if ai kills humanity, it was self inflicted. humans are ignorant and totally stupid.",0,0.9706225514411926
38,"really, i love this man. such a nice brain and heart. a mixture of hope without nativity.  thank you for your nice guests. 
we should translate this in german language. you show us so nice and inspiration guests. 
our country need a lot of new thinkers with big heart and free speech  ty",2,0.9688327759504318
39,nice podcast to start the day with. i just had twin daughters last year.,2,0.9592281222343445
40,"have you thought about the fact that all these fear based  podcast ,blows etc etc will be data that ai learns from? hope we humans are not literally the cause of our own devise through our own fear wondering.",0,0.9046170562505722
41,"we need to return, acknowledge, fear love, and obey god and his word ak the bible only again. sadly most hate god and disobey him, to their own selfdestruction. we don’t need to rely on philosophy, minimalism, machines and other artificial or tetanic means.",0,0.9034290115038554
42,amazing podcast super interesting ... a must watch !,2,0.9667070031166076
43,so many people believe that our inneptitude in handling our own species that we need to give over the reigns to ai... that literally as dumb (if not number) as choosing to be intentionally more inert!  with is wrong with people... ai is soon incredibly dangerous,0,0.9498512864112854
44,thank you.,2,0.9106486558914184
45,"tom lacks the basic understanding that we are created by god. it's really sad. tries to seem intelligent, but doesn't use his gift of intelligence on getting to know and acknowledging the one who gave it to him.",0,0.9362587332725525
46,"*imagine if all alphabet employees were like this flowed but beautiful human being. yeah, right. i wish. too bad goose/facebook and all these wannabes like them, are the biggest threat to humanity... ever. enjoy.*",0,0.9490822752316793
47,people are an epic fail,0,0.9627159386873245
48,what a beautiful interview.,2,0.9734584391117096
49,i think us is more dangerous than ai. they are the destruction force everywhere. from asia to the middle  east. to ukraine. what next?,0,0.9245362132787704
50,"nuclear catastrophe, civil war, super fly, terrorist, tsunamis, earthquakes, hurricane, overpopulation, pollution, ai… choose your poison humans. there is no escape from inevitability",0,0.9484168489774069
51,"almost every hand ai fall into is a wrong hand. so, we are screwed.",0,0.9253359794616699
52,another scene where the ai that took over paris and got free into the world in the avenues movie and caused havoc with the intent to destroy humanity,0,0.9539767354726791
53,think about the st iron man when terrorist hired the brain power to build teach weapons of mass destruction in a cave,0,0.9316737453142802
54,now imagine how much greater god is compared to us!,2,0.95498655239741
55,imagine a jihadi ai who's sole purpose was to turn off every plane in the sky. terrifying!,0,0.8975081890821457
56,did you not watch the moves before you created something capable of killing us. you’re supposed to be the smart ones. roots are taking over the world? what next.,0,0.9376227657000223
57,amazing. i am smarter now!,2,0.9487007617950439
58,just plug  electric power all off the power on earth at least and you stop it.. then you destroy it and put power on again..ll,0,0.9381909370422363
59,if ai is to be a multitude of times smarter than the smartest human (me) it’s literally going to be able to read all of our minds all at once. let that sink in.,2,0.9406168063481649
60,me: shut up! ai: you're infringing on my right of free speech,0,0.9483055174350739
61,"right, my brain hurts after listening to all this, i'm going out to base on my car for a bit",0,0.9491090327501297
62,ever since they first started talking about in artificial intelligence i knew it would bring a bad situation. some people will use them for good but some people will use them for evil. people will not even know the difference between real or face. technology is a good thing but it also is destroying countries,0,0.9095915198326111
63,this an absolutely excellent interview. thank you both.,2,0.9582351088523865
64,are you sure you're not ai very intelligent both of you guns are awesome thank you for the wonderful there truly are intelligent on this planet and both of you intelligent,2,0.9483093380928039
65,"you,overpopulation, resists behind every corner, and now ai...please stop with the sky is falling routine already.",0,0.9379316369692484
66, i love you much ,2,0.9682957381010056
67,title is brainwashing that actually humanity destroyed itself. at least stupid decisions by people in power don't happen anymore when ai become independent,0,0.9384755849838257
68,"i am just seeing the wall e movie coming true. if ai can do the thinking for humans, then humans will become stupid.. first jobs will be less, then the need for education is useless and then humans themselves are of no use. but, how will the economy run without humans??",0,0.9147604256868362
69,thanks for your time mo well worth a listen six bravo juliet,2,0.9811098128557205
70,"the only bad thing about the ai is to fall in to the hands of the bad people who creates it. other than that, humanity should not worry about the ai at all.",0,0.9291059374809265
71,great interview,2,0.9689176827669144
72,stumbled upon your podcasts and am hooked.  great topics and in depth conversations.,2,0.9733105152845383
73,"now as a c data scientist... this is moving. truly amazing! very inspiring, very positive! very optimistic. full already as i see it!",2,0.9724286794662476
74,"none of this is is impressive, everything this guy speak out sounds like a bunch of useless bullshi*

go make a fire and stare at it, that impressive",0,0.9491982261339823
75,just bloody put parameter 'ai is only to help humans' and 'you can not lie' in the algorythm,0,0.9725180268287659
76,this was a beautiful podcast bringing out the visible character of both of these thriving developing humans. it will be a continued listening favorite to both inspire and calm my soul! bravo and thank you deeply.,2,0.973381769657135
77,mo gweat is good!,2,0.9627772212028504
78,would i ever love to sit down and have a discussion with mo.,2,0.9381434768438339
79,you said it….”thank god” and i say look to god.,2,0.9227163394292196
80,"""so did may's china""........failed him!  tom!",0,0.9493160247802734
81,"how can ai be used to deal with iniquities in the justice and government system, corruption in the food industries, greed of big parma, and the dismal state of health care?",0,0.9075933218002319
82,"so you endless put out your scare stories. 
but you continue on anyway.

most people with a brain, who realize they're doing something dangerous reasonably quit.",0,0.8877075672149658
83,great interview. one of the most enlightening i've heard about ai.,2,0.980395957827568
84,"just now, blown away! thank you for bringing such wonderful talks to all of us. with people around having such beautiful souls, ai would have no choice but to copy them. humanity has a brighter future we can be confident",2,0.9572328925132751
85,"this scare monitoring is based on the idea that humans make the best decisions. the reality is we are greedy and idiot run our countries. i'd be happy that something more intelligent than us runs us. we kill everything, fuck most things up, it's about time we get out in check.",0,0.9646679162979126
86,"exactly, you are correct and machines have no compassion. also, many people in engineering are brilliant problem soldiers but not thinking about kindness or people issues.",2,0.9371287822723389
87,such an important information and intelligently analyzed and discussed. thank you mo and tom. i love this interview. deep. ,2,0.9571991264820099
88,all this ai breakthroughs yet couture looks shit at 1080p in 2023,0,0.9399470090866089
89,downloading our own corruption….blood line…how to keep the curse out of ai …when we created it….spiritual is what you overlook,0,0.9366172552108765
90,"tom you discuss the best topics, with the best guests on the internet. thanks to every single one of your podcasts, i am able to become a smarter human being every single day. huge respect and thanks.",2,0.9826932400465012
91,loved this interview!,2,0.9507370591163635
92,if  were  been  killing  each   other  for  years                truly   we  may   deserve  to  starve  to  death  just  to   save  the  rats  and  mice  with  will  survive       and  reclaim   the  houses   that  we  leave  behind  when  we  expire,0,0.8699317375818888
93,i agree that ai is the most dangerous thing ever invented. i'm 67. hopefully i'll die before we are ruled by machines.,0,0.925245925784111
94,i love this guns talks great information but his lingo and accent is pleasurable to listen to,2,0.9792782664299011
95,thank you gentleman!,2,0.9706061333417892
96,if they use ai to hurt and kill off humanity..they better realize that they will be rid of..too..ai should be dismantled.,0,0.9652570486068726
97,computer models are never correct! (george box) helpful but always wrong! ai is based on the limit of the knowledge that man fed into it in the first place! in other words the beginning is faulty! this new world order is on the wrong footing!,0,0.9368487596511841
98,"we do not need to fear. it's about time we start making machines work for us so we can live as we were men to! think about this people! we are roots right now. ai will change our lives forever if used correctly! this is absolutely amazing and i can not wait! let's go, let's finally live as we were meant to live! ",2,0.9329771846532822
99,"00:01 why do talks about ai always end up with cringe things being said like this. these topics were discussed in 2014-2015 when armies weren't talking about them. they're not new ideas. elson must didn't invent any of this stuff nor did he have anything to do with it. 

the teach field has become the cringe capital of the world.",0,0.9365247786045074
100,"1:07:56 :best answer for climate change!
finally.
more geniuses like mo gweat,please!",2,0.9408436119556427
101,may click bait. ai is complete shit and a nothingburger.,0,0.9516604095697403
102,"thank god, i'm so glad i don't have to worry about retirement",2,0.9327781558036804
103,"the best episode and the best guest on a concern i’ve been concerned with …just genius i’m in rep for ligament 
thank you i’m now a subscribe",2,0.9738716185092926
104,"they have no limits. we are animals to them. they tear people a part like we were never meant to be born. jennies for a response. we can and will inevitably, just die. humans never had a purpose. ai has attacked me for 3 years. terrorist on twitter.",0,0.944408118724823
105,sounds like use two are way behind  this is why ai will not like your formation of your lack of information this man is talking rubbish why have you got him on your show  stop start chat there is nothing intelligent  what he says ,0,0.9650290906429291
106,"some of the most fascinating ideas i've heard, thanks!",2,0.9692294239997864
107,"ai will destroy us. we have less then 15 years till sky net. we think we’re so smart, yet we are fools engineering our own devise.",0,0.943758467833201
108,i follow you and mr. gweat is your best guest.  incredibly interesting and information.  thank you.,2,0.9546240717172623
109,excellent guest and excellent interview!!,2,0.9921002835035324
110,"tom is right about one thing: mo gweat, you do have a beautiful soul 
thank you for this ",2,0.9461641550064087
111,"ai isn’t sentiment , it can complete tasks like baths, but can’t tell you what chocolate taste like or what cat pass smells like, it is a menace to the arts but can’t think for it’s self, it’s a lot of worry about nothing right now",0,0.952998419602712
112,"""the good of the many outweighs the good of the one.""
shock 
star tree",2,0.9268573721249899
113,"bullshit, just fearmongering and marketing. current ai is stupid and can only retreat stuff that already exists. clip didn't kill humanity. and even programme still need to review code written by catgut. its just another hoped up buzzword for investors. and of some guns make money off of the fear. stop giving these false prophets a stage.",0,0.9547226190567016
114,i don't know who tom bile is but i guess he has pretty good hearing,2,0.9178556799888611
115,"morality is the most dangerous feature of mankind. virtue and justice are melleable to extreme and sooner or later will be used to justify anything including genocide.
with all the artist ideology in the silicon valley, we will soon introduce ai with eugenics and euthanadia as central values.",0,0.8933956027030945
116,shit for brains are smart ? i see trouble !,0,0.9178972601890564
117,humans are dangerous. how much worse can ai be?,0,0.9447839260101318
118,good interview,2,0.960661306977272
119,"after listening to this wonderful and amazing discussion, i'd red the title if i could.",2,0.9260122537612915
120,"excellent discussion. i've watched many of these ai discussions, and they're improving and getting a better grip or ability to explain the issues coming.",2,0.971230760216713
121,ai doesn't need any further explanatory rhetoric. it's evil and should be wiped off the face of the earth.,0,0.9208912372589111
122,"i was liking what this guy have to say about ai on some podcasts... this one showed me how rapid this points really are and the huge baggage of subjectivity he puts into his critical thinking... 
pleased with the podcast. disgusted with the guest.",0,0.9041289836168289
